,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
7852,1196040493966200840,1195785246928723968,2019-11-17,recover2renew,@wendyburn @johndrummond33 @medsconsult @paulhutcheon @HMcArdleHT @JeaneF1MSP @suicideresearch This begs the question …. how many young people WITHOUT 'mental illness' …. perhaps going through stressful life experience and prescribed  'to help' - began self-harming and completed suicide?,['antidepressants'],@wendyburn @johndrummond33 @medsconsult @paulhutcheon @HMcArdleHT @JeaneF1MSP @suicideresearch This begs the question …. how many young people WITHOUT 'mental illness' …. perhaps going through stressful life experience and prescribed #antidepressants 'to help' - began self-harming and completed suicide?,1
7853,1196005610388697088,1195983476752879616,2019-11-17,recover2renew,@benzosarebad @medsconsult @ReadReadj NICE guidance:    …. SO WHO IS MONITORING THESE CHILDREN??  https://t.co/NgewHOKhrm  https://t.co/I5TxU47dRe,"['antidepressants', 'suicide', 'selfharm']",@benzosarebad @medsconsult @ReadReadj NICE guidance: #antidepressants #suicide #selfharm …. SO WHO IS MONITORING THESE CHILDREN??  https://t.co/NgewHOKhrm  https://t.co/I5TxU47dRe,1
7854,1196003205655781376,1196003205655781376,2019-11-17,gjallarhornet," -  in Our Waters Really Are Affecting  in a Strange Way, Study Shows    https://t.co/A1MRizNwnF","['environment', 'antidepressants', 'fish']","#ENVIRONMENT - #Antidepressants in Our Waters Really Are Affecting #Fish in a Strange Way, Study Shows    https://t.co/A1MRizNwnF",1
7855,1196001725754286080,1195983476752879616,2019-11-17,recover2renew,"@benzosarebad @medsconsult @ReadReadj NICE: ""Children &amp; young people should be monitored for  behaviour &amp; risk of , particularly at the beginning of treatment or if the dose is changed. Suicidal behaviour has been linked with the use of , particularly in children &amp; young people.""","['suicidal', 'selfharm', 'antidepressants']","@benzosarebad @medsconsult @ReadReadj NICE: ""Children &amp; young people should be monitored for #suicidal behaviour &amp; risk of #selfharm, particularly at the beginning of treatment or if the dose is changed. Suicidal behaviour has been linked with the use of #antidepressants, particularly in children &amp; young people.""",1
7856,1195995592150913024,1195779469576945665,2019-11-17,recover2renew,@audeotherapy @Susanphoenix3 @medsconsult This 'theory' is regularly trotted out. Unfortunately there are other serious effects of  (&amp; other meds) such as  which is often missed.  See  https://t.co/8vioTaAZN7   https://t.co/NW6Dxhmt5c,"['antidepressants', 'akathisia']",@audeotherapy @Susanphoenix3 @medsconsult This 'theory' is regularly trotted out. Unfortunately there are other serious effects of #antidepressants (&amp; other meds) such as #akathisia which is often missed.  See  https://t.co/8vioTaAZN7   https://t.co/NW6Dxhmt5c,1
7857,1195989493876240384,1195983476752879616,2019-11-17,recover2renew,@medsconsult @ReadReadj Latter in Sunday Herald Scotland 17 November 2019    ….  https://t.co/0SdFj8TbCb,"['antidepressants', 'suicide', 'children']",@medsconsult @ReadReadj Latter in Sunday Herald Scotland 17 November 2019 #antidepressants #suicide #children ….  https://t.co/0SdFj8TbCb,1
7858,1195802943179636737,1195802943179636737,2019-11-16,gjallarhornet," -  in Our Waters Really Are Affecting Fish in a Strange Way, Study Shows    https://t.co/A1MRizNwnF","['environment', 'antidepressants']","#ENVIRONMENT - #Antidepressants in Our Waters Really Are Affecting Fish in a Strange Way, Study Shows    https://t.co/A1MRizNwnF",1
7859,1195786077396701184,1195786077396701184,2019-11-16,slappyintheface,I've had 3 people message me in the past few weeks who were in antidepressant withdrawal because their doctor's either switched their meds quickly or refused to help them taper.  It doesn't have to be this way   ,"['antidepressantwithdrawal', 'antidepressants', 'antidepressantsideeffects']",I've had 3 people message me in the past few weeks who were in antidepressant withdrawal because their doctor's either switched their meds quickly or refused to help them taper.  It doesn't have to be this way #antidepressantwithdrawal #antidepressants #antidepressantsideeffects,1
7860,1195781874188275713,1195779469576945665,2019-11-16,recover2renew,"@Susanphoenix3 @medsconsult We have found that we have been blocked or ignored whenever we raise the issue - with any  'experts' - of  causing some people to become  …. Deeply concerning, esp given well-known risks.","['suicideprevention', 'antidepressants', 'suicidal']","@Susanphoenix3 @medsconsult We have found that we have been blocked or ignored whenever we raise the issue - with any #suicideprevention 'experts' - of #antidepressants causing some people to become #suicidal …. Deeply concerning, esp given well-known risks.",1
7861,1195771077764366336,1195771077764366336,2019-11-16,altostrata,"If you've been taking  for more than 15 years, why would you assume you've still got ""clinical depression""? ","['antidepressants', 'deprescribing']","If you've been taking #antidepressants for more than 15 years, why would you assume you've still got ""clinical depression""? #Deprescribing",1
7862,1195766383050678272,1195766383050678272,2019-11-16,ljanesays,Click &amp; Read: Excuse me while I silently scream  https://t.co/jyOusxA1MP    ,"['antidepressants', 'anxiety', 'depression', 'headmeds']",Click &amp; Read: Excuse me while I silently scream  https://t.co/jyOusxA1MP #antidepressants #anxiety #depression #headmeds,1
7863,1195737075892588544,1195733780008505345,2019-11-16,dachipster,@tribelaw With this  the country needs ,"['antipresident', 'antidepressants']",@tribelaw With this #Antipresident the country needs #Antidepressants,1
7864,1195727726717497345,1195727726717497345,2019-11-16,amiquebec,"An opinion: for some people,  are a life saver.   https://t.co/c0SmimCuVe",['antidepressants'],"An opinion: for some people, #antidepressants are a life saver.   https://t.co/c0SmimCuVe",1
7865,1195691182183071744,1195684343647215617,2019-11-16,punkrockpm,"@benzosarebad I look at myself before the  and  and can see over time that I was eroded over time and ""symptoms"" (probably side effects of those drugs) made worse.  I used to love going out to see bands, dance, socialize, live.  Now it's so hard just to leave the house.","['benzo', 'antidepressants']","@benzosarebad I look at myself before the #benzo and #antidepressants and can see over time that I was eroded over time and ""symptoms"" (probably side effects of those drugs) made worse.  I used to love going out to see bands, dance, socialize, live.  Now it's so hard just to leave the house.",1
7866,1195677826323812352,1195677826323812352,2019-11-16,jonesyriffic,Anyone else on Citalopram find they can't stop yawning at times?    https://t.co/ZgBvIqJbQr,"['antidepressants', 'mentalhealth']",Anyone else on Citalopram find they can't stop yawning at times? #antidepressants #mentalhealth  https://t.co/ZgBvIqJbQr,1
7867,1195652650404106241,1195416978674081792,2019-11-16,marsha_mhadvmcr,@AnneCooke14 I thought that the whole  campaign was  to counteract GPs prescribing  . So surely it is then insane to get BPS to then prescribe them?,"['socialprescribing', 'antidepressants']",@AnneCooke14 I thought that the whole #socialprescribing campaign was  to counteract GPs prescribing #antidepressants . So surely it is then insane to get BPS to then prescribe them?,1
7868,1195615269135306752,1195615269135306752,2019-11-16,acnlatitudes,Read Our Testimonials -  https://t.co/B9zAKrDmR2      https://t.co/VxLmcsz37Y,"['antidepressants', 'featured', 'noads', 'triggers']",Read Our Testimonials -  https://t.co/B9zAKrDmR2 #Antidepressants #Featured #Noads #Triggers  https://t.co/VxLmcsz37Y,1
7869,1195516078400712704,1195009113975132160,2019-11-16,rosenhaning,"@NoMoreStigmaMH @ChrisMeechan2 @alasdairforrest @ProfNRooney @NIDCP @BPSOfficial Given that the law as well as rules and training and common decency say not to lie about patients but every  worker I ever saw did, I don't think it would matter either way.  is almost never done right by psychologists.  misused daily by all","['mentalhealth', 'cbt', 'antidepressants']","@NoMoreStigmaMH @ChrisMeechan2 @alasdairforrest @ProfNRooney @NIDCP @BPSOfficial Given that the law as well as rules and training and common decency say not to lie about patients but every #mentalhealth worker I ever saw did, I don't think it would matter either way. #CBT is almost never done right by psychologists. #antidepressants misused daily by all",1
7870,1195431451367542794,1195431451367542794,2019-11-15,psychedupcme,"Finding the right type of antidepressant for you can be a time-consuming trial-and-error situation. According to a recent study, there is now a  test that can help determine which  would work best with your body.  https://t.co/lx3GwEwQiR  https://t.co/MtFh2GkxSu","['dna', 'antidepressants']","Finding the right type of antidepressant for you can be a time-consuming trial-and-error situation. According to a recent study, there is now a #DNA test that can help determine which #antidepressants would work best with your body.  https://t.co/lx3GwEwQiR  https://t.co/MtFh2GkxSu",1
7871,1195369706011725824,1195369706011725824,2019-11-15,trevbfree,"there are days where i question whether the direction i took with my album was the right thing to do. to make light of something so serious. after seeing the reaction in the first 12 hours, i know it was the right choice. thank you and happy  day!",['antidepressants'],"there are days where i question whether the direction i took with my album was the right thing to do. to make light of something so serious. after seeing the reaction in the first 12 hours, i know it was the right choice. thank you and happy #Antidepressants day!",1
7872,1195292503659802625,1195292503659802625,2019-11-15,janeburns,join! Better than  as good as  and powerful evidence of impact!   report?  https://t.co/U6y7x9bXnU,"['antidepressants', 'cbt', 'didthismakeitintothe', 'productivitycommission']",join! Better than #antidepressants as good as #cbt and powerful evidence of impact! #didthismakeitintothe #productivitycommission report?  https://t.co/U6y7x9bXnU,1
7873,1195273565546921986,1195273565546921986,2019-11-15,davecurlmendips,"I’ve starting re-reading ‘: The Way Out Of Your Prison’ by .  I think she’s too sceptical about . If you’d wouldn’t rule out drinking coffee for alertness (for instance), why rule out taking  (for instance) to influence mood?  (1/2)","['depression', 'dorothyrowe', 'antidepressants', 'ssris']","I’ve starting re-reading ‘#Depression: The Way Out Of Your Prison’ by #DorothyRowe.  I think she’s too sceptical about #antidepressants. If you’d wouldn’t rule out drinking coffee for alertness (for instance), why rule out taking #SSRIs (for instance) to influence mood?  (1/2)",1
7874,1195255554718883841,1195255554718883841,2019-11-15,trev972,“My hate will die with you.”-  ,"['braveheart', 'antidepressants']",“My hate will die with you.”- #BraveHeart #antidepressants,1
7875,1195172264213397505,1195172264213397505,2019-11-15,roberttanguay,"I feel for this, I do, but people use guns to kill people. Investigating the reasons why they do it is where the problem lies.   , Is there a chart that shows the correlation to in  to violence. , or dare I say, ?","['twitter', 'socialmedia', 'incomeinnequality', 'antidepressants']","I feel for this, I do, but people use guns to kill people. Investigating the reasons why they do it is where the problem lies.   #Twitter, Is there a chart that shows the correlation to in #socialmedia to violence. #IncomeInnequality, or dare I say, #AntiDepressants?",1
7876,1195096054502322176,1195061519261687808,2019-11-14,allenfrancesmd,"@jonathanstea @CaulfieldTim @picardonhealth @DrJenGunter @Mental_Elf @RyanMarino @GoldfriedMarvin @maiasz @Neuro_Skeptic @APAPsychiatric @CDCgov @ASAMorg @samhsagov @CMHA_NTL @RecoveryAnswers @abgutman @Surgeon_General @ZachWritesStuff @tlupick @germanrlopez @matthaig1 Altho  sometimes cause withdrawal symptoms, they never meet criteria for 'dependence' because no tolerance/no compulsive use/no craving/no intoxication.  I use scare word 'addiction' for  because they cause all these+dangerous withdrawal. Shouldn't be used.","['antidepressants', 'benzos']","@jonathanstea @CaulfieldTim @picardonhealth @DrJenGunter @Mental_Elf @RyanMarino @GoldfriedMarvin @maiasz @Neuro_Skeptic @APAPsychiatric @CDCgov @ASAMorg @samhsagov @CMHA_NTL @RecoveryAnswers @abgutman @Surgeon_General @ZachWritesStuff @tlupick @germanrlopez @matthaig1 Altho #Antidepressants sometimes cause withdrawal symptoms, they never meet criteria for 'dependence' because no tolerance/no compulsive use/no craving/no intoxication.  I use scare word 'addiction' for #Benzos because they cause all these+dangerous withdrawal. Shouldn't be used.",1
7877,1194956019908169728,1194186071011188738,2019-11-14,adfurlan,"@Katamac1967 @downhomesunset @CanadaPain Both of my patients who had respiratory depression () due to  were 1) taking for  pain, 2) taking as prescribed 3) on high dose, 4) taking  too.  Both are alive today!","['overdose', 'opioids', 'chronicpain', 'antidepressants']","@Katamac1967 @downhomesunset @CanadaPain Both of my patients who had respiratory depression (#overdose) due to #opioids were 1) taking for #ChronicPain pain, 2) taking as prescribed 3) on high dose, 4) taking #antidepressants too.  Both are alive today!",1
7878,1194944366671876097,1194944366671876097,2019-11-14,mnketamine,""" might best be considered among the  that have consistently shown efficacy for  in conditions such as peripheral neuropathy, diabetic neuropathy, phantom limb pain, and patients with  and ."" 💫     https://t.co/NoEXBUBdlX","['ketamine', 'antidepressants', 'chronicpain', 'depression', 'pain']","""#Ketamine might best be considered among the #antidepressants that have consistently shown efficacy for #ChronicPain in conditions such as peripheral neuropathy, diabetic neuropathy, phantom limb pain, and patients with #depression and #pain."" 💫     https://t.co/NoEXBUBdlX",1
7879,1194932200669499394,1194932200669499394,2019-11-14,eridanus2012,Eridanus Healthcare is specialized in neuropsychiatry range. It is a great business opportunity for career seekers.  Visit Our Website:  https://t.co/4TzaXON25F Email At: eridanushealth12@gmail.com or Contact Us: 9357809981      https://t.co/us2rNyzarR,"['neurorange', 'neuropsychiatric', 'antidepressants', 'medicine']",Eridanus Healthcare is specialized in neuropsychiatry range. It is a great business opportunity for career seekers.  Visit Our Website:  https://t.co/4TzaXON25F Email At: eridanushealth12@gmail.com or Contact Us: 9357809981 #neurorange #Neuropsychiatric #AntiDepressants #Medicine  https://t.co/us2rNyzarR,1
7880,1194869665148702721,1194869665148702721,2019-11-14,suhalisanian,Watch the link below and help spread love to the people who are suffering from depression       https://t.co/LlyfeVKliv,"['depression', 'antidepressants', 'love', 'compassion']",Watch the link below and help spread love to the people who are suffering from depression #depression #antidepressants #love #Compassion   https://t.co/LlyfeVKliv,1
7881,1194809334267445248,1194809334267445248,2019-11-14,certifieddesgn,"""Over half of CBD users report drastic drops in prescription , ,  medications. With over 20% consuming  less frequently since adopting "". Details here...  https://t.co/bF2xO6CrYk","['anxiety', 'antidepressants', 'painrelief', 'alcohol', 'cbd']","""Over half of CBD users report drastic drops in prescription #anxiety, #antidepressants, #painrelief medications. With over 20% consuming #alcohol less frequently since adopting #CBD"". Details here...  https://t.co/bF2xO6CrYk",1
7882,1194805614968373248,1194805614968373248,2019-11-14,altostrata,"Are enough people taking  drugs yet? At least 12% of adults in the wealthier countries are taking , then there are others taking all the other drugs. Can our planetary environment stand much more psychiatric drug excretion from humans?","['psychiatric', 'antidepressants']","Are enough people taking #psychiatric drugs yet? At least 12% of adults in the wealthier countries are taking #antidepressants, then there are others taking all the other drugs. Can our planetary environment stand much more psychiatric drug excretion from humans?",1
7883,1194771534491127809,1194771534491127809,2019-11-14,drivingmomblog,Why  Make Me a Better   https://t.co/cAZVyXOZLP ,"['antidepressants', 'mom', 'anxiety']",Why #Antidepressants Make Me a Better #Mom  https://t.co/cAZVyXOZLP #anxiety,1
7884,1194765004643479554,1194765004643479554,2019-11-13,ticketman4u2,"Just got through helping grandson w/ homework so guess I'll go wash dishes or something to try get my mind off all these old demons that keep coming back.  As many know I'm sure, some things just can't be unseen  not as easy to block since I stopped all the .",['antidepressants'],"Just got through helping grandson w/ homework so guess I'll go wash dishes or something to try get my mind off all these old demons that keep coming back.  As many know I'm sure, some things just can't be unseen  not as easy to block since I stopped all the #antidepressants.",1
7885,1194732344566894592,1194732344566894592,2019-11-13,monyamyms,"""Australian researchers ve found further evidence of the likely impact of fluoxetine, active ingredient in , on wild fish even in areas as remote as Antarctica -- Pharmaceuticals ve been found in rivers, ground, surface water &amp; drinking water."" ","['antidepressants', 'globalhealth']","""Australian researchers ve found further evidence of the likely impact of fluoxetine, active ingredient in #Antidepressants, on wild fish even in areas as remote as Antarctica -- Pharmaceuticals ve been found in rivers, ground, surface water &amp; drinking water."" #GlobalHealth",1
7886,1194731323103035393,1194731323103035393,2019-11-13,punkrockpm,My sister's dr just switched her from an SSNI to an SSRI and only had her taper off the SSNI for a week!  She's having horrible withdrawal. She reached out on the family chat for help.  Big sis has got you.  Slow taper!  So angry right now.  😠   ,"['prescribedharm', 'antidepressants']",My sister's dr just switched her from an SSNI to an SSRI and only had her taper off the SSNI for a week!  She's having horrible withdrawal. She reached out on the family chat for help.  Big sis has got you.  Slow taper!  So angry right now.  😠  #prescribedharm #antidepressants,1
7887,1194718865298558976,1194718865298558976,2019-11-13,altostrata,"High school student starts  after Accutane side effects. After 7 years of adverse effects from various , wants to go off. Two   in this appalling trail of the usual misdiagnosis &amp; prescription cascade.  https://t.co/UGkC0wGhgF ","['antidepressants', 'ssris', 'psychiatrists', 'deprescribing']","High school student starts #antidepressants after Accutane side effects. After 7 years of adverse effects from various #SSRIs, wants to go off. Two #psychiatrists  in this appalling trail of the usual misdiagnosis &amp; prescription cascade.  https://t.co/UGkC0wGhgF #Deprescribing",1
7888,1194713959640829952,1194681324231176193,2019-11-13,rosenhaning,"@AliBeckZeck Try using the word  if you don't know it. Will help you get better results if youre looking by yourself. Sorry I cant help, hope you get an answer   ","['psychotropic', 'antidepressants']","@AliBeckZeck Try using the word #psychotropic if you don't know it. Will help you get better results if youre looking by yourself. Sorry I cant help, hope you get an answer   #antidepressants",1
7889,1194661637984280578,1194661637984280578,2019-11-13,neuroadvisor,A prospective cohort study found that exposure to  in old age may increase risk for incident .  https://t.co/yqGwobht0Z,"['antidepressants', 'dementia']",A prospective cohort study found that exposure to #antidepressants in old age may increase risk for incident #dementia.  https://t.co/yqGwobht0Z,1
7890,1194644672137908226,1194644672137908226,2019-11-13,27h3max_yo,Thanks to my  I've gained 35lbs!,['antidepressants'],Thanks to my #antidepressants I've gained 35lbs!,1
7891,1194600691907678208,1194600691907678208,2019-11-13,mad_in_america,Fear and Belief in “Chemical Imbalance” Prevent People From Coming Off Antidepressants  Researchers interviewed people who were given medical advice to discontinue .      https://t.co/wFbTYJVvom,"['antidepressants', 'psychiatry', 'mentalhealth']",Fear and Belief in “Chemical Imbalance” Prevent People From Coming Off Antidepressants  Researchers interviewed people who were given medical advice to discontinue #antidepressants.  #psychiatry #mentalhealth   https://t.co/wFbTYJVvom,1
7892,1194597070264569861,1194597070264569861,2019-11-13,institute_pdw,IIPDW Board Member John Read Appears in UEL Video     https://t.co/TX7B4Acr2P,"['antidepressants', 'withdrawal', 'morethan2weeks']",IIPDW Board Member John Read Appears in UEL Video #antidepressants #withdrawal #MoreThan2Weeks  https://t.co/TX7B4Acr2P,1
7893,1194559244151873536,1194558742299197441,2019-11-13,elfarahin,just hope it won't last more than a week. please 🙏  it was hard when i was taking venlafaxine tho 😔     ,"['antidepressants', 'mentalillnessawareness', 'majordepressivedisorder', 'bepatientwithpatient']",just hope it won't last more than a week. please 🙏  it was hard when i was taking venlafaxine tho 😔  #antidepressants #mentalillnessawareness #majordepressivedisorder #bepatientwithpatient,1
7894,1194540858386894850,1194540858386894850,2019-11-13,sunshineemz, GPs must stop putting people into diagnostic boxes and pause before prescribing antidepressants  https://t.co/UoFRdTrG5Z,['antidepressants'],#antidepressants GPs must stop putting people into diagnostic boxes and pause before prescribing antidepressants  https://t.co/UoFRdTrG5Z,1
7895,1194427544113541125,1194427544113541125,2019-11-13,altostrata,"Increase in suicides for all veterans on , in and out of VA system. Adverse drug effects?",['antidepressants'],"Increase in suicides for all veterans on #antidepressants, in and out of VA system. Adverse drug effects?",1
7896,1194378784633319426,1194378784633319426,2019-11-12,gotskyhealth,So proud of my niece. Her first research paper!      Biosensors Show the Pharmacokinetics of S-ketamine in the Endoplasmic Reticulum  https://t.co/Q5hh6oJIYR,"['soproud', 'researchpaper', 'antidepressants', 'biosensors']",So proud of my niece. Her first research paper! #soproud #researchpaper #antidepressants #biosensors  Biosensors Show the Pharmacokinetics of S-ketamine in the Endoplasmic Reticulum  https://t.co/Q5hh6oJIYR,1
7897,1194329373014249478,1194329373014249478,2019-11-12,psychiatryadv,A study found only minimal benefits for the use of  in the treatment of .  https://t.co/aCEVPFERLs,"['antidepressants', 'majordepressivedisorder']",A study found only minimal benefits for the use of #antidepressants in the treatment of #majordepressivedisorder.  https://t.co/aCEVPFERLs,1
7898,1194316230255099905,1194316230255099905,2019-11-12,blastbeatfreakx,"  : have placebo effects,powerful side-effects &amp; mind-numbing effects.But never do they have curing effects,largely because for the vast majority of  disorders there is no discernible""disease""that these pills target &amp; treat.   https://t.co/JhXaXdQQUo","['jamesdavies', 'antidepressants', 'dsm', 'leekrasnerart']","#JamesDavies #Antidepressants : have placebo effects,powerful side-effects &amp; mind-numbing effects.But never do they have curing effects,largely because for the vast majority of #DSM disorders there is no discernible""disease""that these pills target &amp; treat. #LeeKrasnerArt  https://t.co/JhXaXdQQUo",1
7899,1194236746776678402,1194236746776678402,2019-11-12,andrewarkane,"Bye citalopram - it's been a rollercoaster. I wish I could say 'it's not you, it's me' but honestly, you just don't work for me any more.  What? Your mate sertraline? Well, yes, we're exploring things...  No, it's not because of the side effects!  ","['mentalhealth', 'antidepressants']","Bye citalopram - it's been a rollercoaster. I wish I could say 'it's not you, it's me' but honestly, you just don't work for me any more.  What? Your mate sertraline? Well, yes, we're exploring things...  No, it's not because of the side effects! #mentalhealth #antidepressants",1
7900,1194233615472832513,1194233615472832513,2019-11-12,rosenhaning,LOL.  When will the secret be out in the open / mainstream ?  ,"['mentalhealthsystem', 'antidepressants']",LOL.  When will the secret be out in the open / mainstream ? #mentalhealthsystem #antidepressants,1
7901,1194090014348632065,1194090014348632065,2019-11-12,altostrata,"PSSD means Post-SSRI Sexual Dysfunction.  very commonly cause sexual dysfunction, which continue or start after drug cessation. The drugs can interfere with complex hormonal symphony of human sexual arousal &amp; orgasm. No known treatment, tends to resolve over years",['antidepressants'],"PSSD means Post-SSRI Sexual Dysfunction. #Antidepressants very commonly cause sexual dysfunction, which continue or start after drug cessation. The drugs can interfere with complex hormonal symphony of human sexual arousal &amp; orgasm. No known treatment, tends to resolve over years",1
7902,1194070566795243520,1194070566795243520,2019-11-12,altostrata,"From 2011 ""....a substantial increase in antidepressant prescriptions by nonpsychiatrist providers....between 1996 &amp; 2007, the proportion of visits at which  were prescribed but no psychiatric diagnoses...increased from 59.5% to 72.7%.""   https://t.co/ZyTV6WSSaX",['antidepressants'],"From 2011 ""....a substantial increase in antidepressant prescriptions by nonpsychiatrist providers....between 1996 &amp; 2007, the proportion of visits at which #antidepressants were prescribed but no psychiatric diagnoses...increased from 59.5% to 72.7%.""   https://t.co/ZyTV6WSSaX",1
7903,1194067123540086784,1194067123540086784,2019-11-12,altostrata,"Who told the Wall Street Journal this?? ""When stopping , doctors advise patients to taper the drugs slowly to reduce potential withdrawal symptoms."" Obviously, not nearly slowly enough. How about 6 months to 2 years of tapering?  https://t.co/BS269YwkOV",['antidepressants'],"Who told the Wall Street Journal this?? ""When stopping #antidepressants, doctors advise patients to taper the drugs slowly to reduce potential withdrawal symptoms."" Obviously, not nearly slowly enough. How about 6 months to 2 years of tapering?  https://t.co/BS269YwkOV",1
7904,1193967880225902592,1193967880225902592,2019-11-11,siliconpsychca, aren't the answer for everyone. Sometime the most obvious answer isn't the answer at all. Check out this article that Dr. Alex was quoted in. Maybe you can relate.    https://t.co/mLgnWULCEc,"['antidepressants', 'ketamineinfusion', 'mentalhealth']",#Antidepressants aren't the answer for everyone. Sometime the most obvious answer isn't the answer at all. Check out this article that Dr. Alex was quoted in. Maybe you can relate. #KetamineInfusion #MentalHealth  https://t.co/mLgnWULCEc,1
7905,1193894696231280640,1193894696231280640,2019-11-11,pkomarek,This review of   prevention efforts says programs relying on screening and   have actually increased the death rate.  https://t.co/lUNsqoYoDS,"['veteran', 'suicide', 'antidepressants']",This review of #veteran #suicide prevention efforts says programs relying on screening and  #antidepressants have actually increased the death rate.  https://t.co/lUNsqoYoDS,1
7906,1193868531000954880,1193868531000954880,2019-11-11,eridanus2012,Eridanus Healthcare is providing affordable investment plans to all the investors who want to invest in the Neuropsychiatry range.  Visit us:  https://t.co/4TzaXON25F Email At: eridanushealth12@gmail.com or Contact Us: 9357809981     https://t.co/zjbQTZEUkl,"['neurorange', 'neuropsychiatric', 'antidepressants']",Eridanus Healthcare is providing affordable investment plans to all the investors who want to invest in the Neuropsychiatry range.  Visit us:  https://t.co/4TzaXON25F Email At: eridanushealth12@gmail.com or Contact Us: 9357809981 #neurorange #Neuropsychiatric #AntiDepressants  https://t.co/zjbQTZEUkl,1
7907,1193674233156526081,1193674233156526081,2019-11-10,altostrata,Details about how adverse reactions to  were masked in clinical trials so the drugs could be sold as miracle drugs with virtually no side effects.,['antidepressants'],Details about how adverse reactions to #antidepressants were masked in clinical trials so the drugs could be sold as miracle drugs with virtually no side effects.,1
7908,1193662557149679617,1193221162316292100,2019-11-10,guybenveniste,@MysterySolvent I need my  dosage increased,['antidepressants'],@MysterySolvent I need my #antidepressants dosage increased,1
7909,1193623820923330561,1193623820923330561,2019-11-10,altostrata,"Not surprising, given awful start-up &amp; discontinuation effects, &amp; general inattention by  researchers to adverse reactions. For a while, they gave  to research subjects to mask the adverse effects of  -- a practice that continues to this day.","['psychiatric', 'benzos', 'antidepressants']","Not surprising, given awful start-up &amp; discontinuation effects, &amp; general inattention by #psychiatric researchers to adverse reactions. For a while, they gave #benzos to research subjects to mask the adverse effects of #antidepressants -- a practice that continues to this day.",1
7910,1193592697174581253,1193592697174581253,2019-11-10,pinnalab, as  or in combination with.,"['nsaids', 'antidepressants']",#NSAIDs as #antidepressants or in combination with.,1
7911,1193532809027182593,1193532809027182593,2019-11-10,stopticstoday,"Your World and You: May 4, 2014  (Premium)  https://t.co/Ru2oYJUhNr     https://t.co/PcM9y5J9oO","['asd', 'tourette', 'antidepressants']","Your World and You: May 4, 2014  (Premium)  https://t.co/Ru2oYJUhNr #ASD #tourette #antidepressants  https://t.co/PcM9y5J9oO",1
7912,1193520188949434368,1193520188949434368,2019-11-10,jaredtoay,"In doing research on the effects of  &amp; gut health, I found there's a correlation between the dependence of  to cure hormonal imbalances &amp; coffee/caffeine consumption. This is part 3 of my 4 part series on addiction  https://t.co/6d6WaXsTeN  https://t.co/UYkGEphAgo","['caffeine', 'antidepressants']","In doing research on the effects of #caffeine &amp; gut health, I found there's a correlation between the dependence of #antidepressants to cure hormonal imbalances &amp; coffee/caffeine consumption. This is part 3 of my 4 part series on addiction  https://t.co/6d6WaXsTeN  https://t.co/UYkGEphAgo",1
7913,1193471200258908160,1193469575469424642,2019-11-10,recover2renew,"@suicideresearch @JoeFitzSNP @JeaneF1MSP "" &amp;  can stir extreme restlessness, agitation, insomnia, severe anxiety, mania &amp; psychotic episodes. The agitation and anxiety, which is clinically described as , may reach “unbearable” levels, associated with suicide &amp; acts of violence/homicide.""","['ssris', 'antidepressants', 'akathisia']","@suicideresearch @JoeFitzSNP @JeaneF1MSP ""#SSRIs &amp; #antidepressants can stir extreme restlessness, agitation, insomnia, severe anxiety, mania &amp; psychotic episodes. The agitation and anxiety, which is clinically described as #akathisia, may reach “unbearable” levels, associated with suicide &amp; acts of violence/homicide.""",1
7914,1193456603707498496,1193456603707498496,2019-11-10,monyamyms,"NZ: rates of '' being prescribed to young people has risen by 44% -- the biggest increase in the 13-17 year old age group, w an 83% rise over the 9 yrs. The study didn't look at the 'diagnoses' leading to why the drugs were being prescribed.  ","['antidepressants', 'mhealth', 'youthhealth']","NZ: rates of '#Antidepressants' being prescribed to young people has risen by 44% -- the biggest increase in the 13-17 year old age group, w an 83% rise over the 9 yrs. The study didn't look at the 'diagnoses' leading to why the drugs were being prescribed. #Mhealth #YouthHealth",1
7915,1193453777833152512,1193453324282007552,2019-11-10,recover2renew,"@Telegraph ""I found … a packet of pills, prescribed to him. Frantic googling revealed that they were . The accompanying leaflet listed a series of alarming potential side effects, including the risk of  thinking &amp; behaviour in children, adolescents &amp; young adults.""","['antidepressants', 'suicidal']","@Telegraph ""I found … a packet of pills, prescribed to him. Frantic googling revealed that they were #antidepressants. The accompanying leaflet listed a series of alarming potential side effects, including the risk of #suicidal thinking &amp; behaviour in children, adolescents &amp; young adults.""",1
7916,1193296154424799232,1193071176404389894,2019-11-09,altostrata,"@drphiliplee1 @docib Don't forget tachycardia from accidentally skipping a dose of a  drug, including  and , which are prescribed so frequently, they are the source of a lot of iatrogenic symptoms.","['psychiatric', 'antidepressants', 'benzodiazepines']","@drphiliplee1 @docib Don't forget tachycardia from accidentally skipping a dose of a #psychiatric drug, including #antidepressants and #benzodiazepines, which are prescribed so frequently, they are the source of a lot of iatrogenic symptoms.",1
